Time(ms),distanceDAM_RTState(m),RedLat(degree),RedLon(degree),RedAlt(m),RedYaw(degree),RedPitch(degree),RedRoll(degree),RedSpeedAir(km/h),RedFlyOverLoad,MissileLat(degree),MissileLon(degree),MissileAlt(m),MissileYaw(degree),MissilePitch(degree),MissileRoll(degree),MissileSpeedAir(km/h),MissileType,RedFlyOverLoadX,RedFlyOverLoadY,RedFlyOverLoadZ,distanceFF(m),AA,AA,AA,AA,RedPlatAttackAngle(degree),RedFlySideslipAng(degree),strickenFlag,damageFlag,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,synAngRat(degree/s),thetaAngRat(degree/s),phiAngRat(degree/s),synAng_Acc(degree/s^2),thetaAng_Acc(degree/s^2),phiAng_Acc(degree/s^2),PlatOverLoadX,PlatOverLoadY,PlatOverLoadZ,coeT,AA,AA,ViewValid,TrackingState,HitState,OPDrms,AA,AA,TargetLatFake(degree),TargetLonFake(degree),TargetAltFake(m),ladarType
186.666666667,499.999797778,40,100.000003913,1,90,0,0,36,1,40.0044966,100.000003913,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000003913,1,1
203.333333333,499.999797778,40,100.000004305,1,90,0,0,36,1,40.0044966,100.000004305,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000004305,1,1
220,499.999797778,40,100.000004696,1,90,0,0,36,1,40.0044966,100.000004696,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000004696,1,1
236.666666667,499.999797778,40,100.000005087,1,90,0,0,36,1,40.0044966,100.000005087,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000005087,1,1
253.333333333,499.999797778,40,100.000005479,1,90,0,0,36,1,40.0044966,100.000005479,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000005479,1,1
270,499.999797778,40,100.00000587,1,90,0,0,36,1,40.0044966,100.00000587,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.00000587,1,1
286.666666667,499.999797778,40,100.000006261,1,90,0,0,36,1,40.0044966,100.000006261,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000006261,1,1
303.333333333,499.999797778,40,100.000006653,1,90,0,0,36,1,40.0044966,100.000006653,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000006653,1,1
320,499.999797778,40,100.000007044,1,90,0,0,36,1,40.0044966,100.000007044,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000007044,1,1
336.666666667,499.999797778,40,100.000007435,1,90,0,0,36,1,40.0044966,100.000007435,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000007435,1,1
353.333333333,499.999797778,40,100.000007827,1,90,0,0,36,1,40.0044966,100.000007827,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000007827,1,1
370,499.999797778,40,100.000008218,1,90,0,0,36,1,40.0044966,100.000008218,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000008218,1,1
386.666666667,499.999797778,40,100.000008609,1,90,0,0,36,1,40.0044966,100.000008609,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000008609,1,1
403.333333333,499.999797778,40,100.000009001,1,90,0,0,36,1,40.0044966,100.000009001,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000009001,1,1
420,499.999797778,40,100.000009392,1,90,0,0,36,1,40.0044966,100.000009392,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000009392,1,1
436.666666667,499.999797778,40,100.000009783,1,90,0,0,36,1,40.0044966,100.000009783,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000009783,1,1
453.333333333,499.999797778,40,100.000010174,1,90,0,0,36,1,40.0044966,100.000010174,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000010174,1,1
470,499.999797778,40,100.000010566,1,90,0,0,36,1,40.0044966,100.000010566,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000010566,1,1
486.666666667,499.999797778,40,100.000010957,1,90,0,0,36,1,40.0044966,100.000010957,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000010957,1,1
503.333333333,499.999797778,40,100.000011348,1,90,0,0,36,1,40.0044966,100.000011348,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000011348,1,1
520,499.999797778,40,100.00001174,1,90,0,0,36,1,40.0044966,100.00001174,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.00001174,1,1
536.666666667,499.999797778,40,100.000012131,1,90,0,0,36,1,40.0044966,100.000012131,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000012131,1,1
553.333333333,499.999797778,40,100.000012522,1,90,0,0,36,1,40.0044966,100.000012522,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000012522,1,1
570,499.999797778,40,100.000012914,1,90,0,0,36,1,40.0044966,100.000012914,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000012914,1,1
586.666666667,499.999797778,40,100.000013305,1,90,0,0,36,1,40.0044966,100.000013305,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000013305,1,1
603.333333333,499.999797778,40,100.000013696,1,90,0,0,36,1,40.0044966,100.000013696,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000013696,1,1
620,499.999797778,40,100.000014088,1,90,0,0,36,1,40.0044966,100.000014088,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000014088,1,1
636.666666667,499.999797778,40,100.000014479,1,90,0,0,36,1,40.0044966,100.000014479,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000014479,1,1
653.333333333,499.999797778,40,100.00001487,1,90,0,0,36,1,40.0044966,100.00001487,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.00001487,1,1
670,499.999797778,40,100.000015262,1,90,0,0,36,1,40.0044966,100.000015262,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000015262,1,1
686.666666667,499.999797778,40,100.000015653,1,90,0,0,36,1,40.0044966,100.000015653,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000015653,1,1
703.333333333,499.999797778,40,100.000016044,1,90,0,0,36,1,40.0044966,100.000016044,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000016044,1,1
720,499.999797778,40,100.000016436,1,90,0,0,36,1,40.0044966,100.000016436,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000016436,1,1
736.666666667,499.999797778,40,100.000016827,1,90,0,0,36,1,40.0044966,100.000016827,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000016827,1,1
753.333333333,499.999797778,40,100.000017218,1,90,0,0,36,1,40.0044966,100.000017218,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000017218,1,1
770,499.999797778,40,100.00001761,1,90,0,0,36,1,40.0044966,100.00001761,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.00001761,1,1
786.666666667,499.999797778,40,100.000018001,1,90,0,0,36,1,40.0044966,100.000018001,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000018001,1,1
803.333333333,499.999797778,40,100.000018392,1,90,0,0,36,1,40.0044966,100.000018392,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000018392,1,1
820,499.999797778,40,100.000018784,1,90,0,0,36,1,40.0044966,100.000018784,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000018784,1,1
836.666666667,499.999797778,40,100.000019175,1,90,0,0,36,1,40.0044966,100.000019175,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000019175,1,1
853.333333333,499.999797778,40,100.000019566,1,90,0,0,36,1,40.0044966,100.000019566,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000019566,1,1
870,499.999797778,40,100.000019958,1,90,0,0,36,1,40.0044966,100.000019958,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000019958,1,1
886.666666667,499.999797778,40,100.000020349,1,90,0,0,36,1,40.0044966,100.000020349,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000020349,1,1
903.333333333,499.999797778,40,100.00002074,1,90,0,0,36,1,40.0044966,100.00002074,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.00002074,1,1
920,499.999797778,40,100.000021132,1,90,0,0,36,1,40.0044966,100.000021132,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000021132,1,1
936.666666667,499.999797778,40,100.000021523,1,90,0,0,36,1,40.0044966,100.000021523,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000021523,1,1
953.333333333,499.999797778,40,100.000021914,1,90,0,0,36,1,40.0044966,100.000021914,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000021914,1,1
970,499.999797778,40,100.000022306,1,90,0,0,36,1,40.0044966,100.000022306,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000022306,1,1
986.666666667,499.999797778,40,100.000022697,1,90,0,0,36,1,40.0044966,100.000022697,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000022697,1,1
1003.333333333,499.999797778,40,100.000023088,1,90,0,0,36,1,40.0044966,100.000023088,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000023088,1,1
1020,499.999797778,40,100.00002348,1,90,0,0,36,1,40.0044966,100.00002348,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.00002348,1,1
1036.666666667,499.999797778,40,100.000023871,1,90,0,0,36,1,40.0044966,100.000023871,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000023871,1,1
1053.333333333,499.999797778,40,100.000024262,1,90,0,0,36,1,40.0044966,100.000024262,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000024262,1,1
1070,499.999797778,40,100.000024654,1,90,0,0,36,1,40.0044966,100.000024654,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000024654,1,1
1086.666666667,499.999797778,40,100.000025045,1,90,0,0,36,1,40.0044966,100.000025045,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000025045,1,1
1103.333333333,499.999797778,40,100.000025436,1,90,0,0,36,1,40.0044966,100.000025436,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000025436,1,1
1120,499.999797778,40,100.000025828,1,90,0,0,36,1,40.0044966,100.000025828,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000025828,1,1
1136.666666667,499.999797778,40,100.000026219,1,90,0,0,36,1,40.0044966,100.000026219,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000026219,1,1
1153.333333333,499.999797778,40,100.00002661,1,90,0,0,36,1,40.0044966,100.00002661,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.00002661,1,1
1170,499.999797778,40,100.000027002,1,90,0,0,36,1,40.0044966,100.000027002,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000027002,1,1
1186.666666667,499.999797778,40,100.000027393,1,90,0,0,36,1,40.0044966,100.000027393,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000027393,1,1
1203.333333333,499.999797778,40,100.000027784,1,90,0,0,36,1,40.0044966,100.000027784,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000027784,1,1
1220,499.999797778,40,100.000028176,1,90,0,0,36,1,40.0044966,100.000028176,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000028176,1,1
1236.666666667,499.999797778,40,100.000028567,1,90,0,0,36,1,40.0044966,100.000028567,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000028567,1,1
1253.333333333,499.999797778,40,100.000028958,1,90,0,0,36,1,40.0044966,100.000028958,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000028958,1,1
1270,499.999797778,40,100.000029349,1,90,0,0,36,1,40.0044966,100.000029349,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000029349,1,1
1286.666666667,499.999797778,40,100.000029741,1,90,0,0,36,1,40.0044966,100.000029741,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000029741,1,1
1303.333333333,499.999797778,40,100.000030132,1,90,0,0,36,1,40.0044966,100.000030132,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000030132,1,1
1320,499.999797778,40,100.000030523,1,90,0,0,36,1,40.0044966,100.000030523,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000030523,1,1
1336.666666667,499.999797778,40,100.000030915,1,90,0,0,36,1,40.0044966,100.000030915,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000030915,1,1
1353.333333333,499.999797778,40,100.000031306,1,90,0,0,36,1,40.0044966,100.000031306,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000031306,1,1
1370,499.999797778,40,100.000031697,1,90,0,0,36,1,40.0044966,100.000031697,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000031697,1,1
1386.666666667,499.999797778,40,100.000032089,1,90,0,0,36,1,40.0044966,100.000032089,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000032089,1,1
1403.333333333,499.999797778,40,100.00003248,1,90,0,0,36,1,40.0044966,100.00003248,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.00003248,1,1
1420,499.999797778,40,100.000032871,1,90,0,0,36,1,40.0044966,100.000032871,1,90,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40.0044966,100.000032871,1,1
